id,author_id,title,permalink,publish_date,primary_category_id,number_pages,publish_date_val
473290,1332,The 10 Fastest Toyota Cars of All Time,the-10-fastest-toyota-cars-of-all-time,9/29/15 12:01,23977,9,42276.50109
473329,1285,6 Tips for Saving for a Down Payment,chasing-the-american-dream-6-tips-for-saving-for-a-down-payment,10/15/15 10:02,45376,6,42292.41816
473350,1285,7 Actors Who Became Famous By Accident,random-ways-7-actors-got-their-big-breaks,9/8/15 16:50,13856,7,42255.70139
473379,1280,8 Players Most Likely to Miss the MLB Hall of Fame Under New Rules,8-players-most-likely-to-miss-the-mlb-hall-of-fame-under-new-rules,11/5/15 22:30,968,8,42313.9375
473393,1343,4 Ways Your Employer May Be Spying on You,4-ways-your-employer-could-track-you,8/29/15 9:00,844,5,42245.37501
473408,1332,A Look Inside Marijuana Dispensaries and How They Work,the-microeconomics-of-marijuana-inside-a-pot-shop,9/14/15 16:12,448,5,42261.67505
473455,1304,5 Times When Eating at Home Isn’t Worth It,5-times-when-eating-at-home-isnt-worth-it,10/23/15 13:19,45376,5,42300.55488
473692,1273,10 of the Worst Breakfasts for Children,cereal-offenders-10-of-the-worst-breakfasts-for-children,2/6/16 7:29,70654,11,42406.31191
473853,1280,MLB: The 8 Longest Baseball Games Ever Played,8-longest-mlb-games-ever-played,1/29/16 12:15,968,5,42398.51042
474100,1332,The Best of the Bull: The 15 Fastest Lamborghini Models,the-best-of-the-bull-the-15-fastest-lamborghini-models,10/20/15 21:26,23977,16,42297.89309
474177,1326,The 11 Best Wii U Games Released So Far,the-5-best-wii-u-video-games-released-so-far,10/31/15 12:25,844,11,42308.51736
474205,1333,5 DIY Home Improvements for Less Than $50,5-diy-home-improvements-for-less-than-50,10/23/15 19:06,45376,5,42300.79587
474386,1177,12 of Today's Fastest Showroom SUVs,12-of-the-worlds-fastest-suvs,10/24/15 14:30,23977,13,42301.60417
474548,1285,7 Celebrities Who Should Have Gone to Jail,7-celebrities-who-avoided-time-behind-bars,8/20/15 13:20,13856,7,42236.55557
474630,1205,7 Chicken Wing Recipes That You Have to Try,8-finger-licking-chicken-wing-recipes,8/28/15 10:40,124496,7,42244.44451
474663,1190,MLB: Top 10 Players Who Easily Made It Into the Hall of Fame,top-10-mlb-hall-of-famers-by-highest-vote-percentage,8/19/15 11:00,968,10,42235.45838
474859,1333,5 Things You Should Stop Buying,4-things-were-blowing-big-money-on,9/25/15 19:02,45376,6,42272.79306
474871,1333,10 Quick and Easy Meals for Under $10,10-quick-and-easy-meals-for-under-10,9/4/15 7:44,45376,10,42251.32222
474954,1332,The War on Drugs Costs Us All Big Money,how-americas-bad-drug-policies-are-a-drag-on-the-economy,9/11/15 18:20,448,4,42258.7639
475027,1205,7 Deli Style Panini Recipes That You Can Make at Home,5-sandwich-recipes-to-eat-and-enjoy-national-panini-month,8/31/15 10:40,124496,7,42247.44446
475055,1233,10 Movies With the Most Sad and Depressing Endings,10-films-that-buck-the-trend-of-the-happy-ending,8/18/15 8:50,13856,10,42234.36808
475118,79,Top 10 Cities That Never Recovered From the Great Recession,what-recovery-top-10-cities-still-trying-to-forget-the-recession,10/17/15 9:18,448,2,42294.3878
475314,1386,3 Ways to Get Clear and Healthy Skin,stay-fresh-faced-7-tips-for-healthy-summer-skin,9/9/15 11:00,124481,4,42256.45833
475514,1333,5 Crazy Reasons You Could Get Fired,5-crazy-reasons-you-could-get-fired,8/19/15 10:40,45376,6,42235.44453
475582,1215,8 Must See Movies Starring the Brainy Beauty Olivia Wilde,8-stand-out-roles-from-the-brainy-beauty-olivia-wilde,8/19/15 13:20,13856,7,42235.55564
475606,1326,The 8 Best PlayStation 4 Exclusive Games Released So Far,the-4-best-playstation-4-exclusive-games-released-so-far,9/17/15 8:35,844,8,42264.35764
475862,1333,3 Tricks Car Salesmen Use that Everyone Should Know How to Handle,3-tricks-car-salesmen-use-that-everyone-should-know-how-to-handle,8/27/15 12:00,45376,4,42243.5002
475890,1176,10 of the Best Comedy Movies About High School and College,10-school-comedies-that-got-good-grades-from-the-critics,9/30/15 15:50,13856,10,42277.65972
476066,1285,7 Movies With Must-See Improvised Scenes,7-exceptional-movies-with-must-see-improvised-scenes,8/27/15 13:20,13856,7,42243.55568
476085,1343,"7 Video Games With Iconic, Playable Female Characters",7-games-with-iconic-playable-female-characters,8/28/15 15:50,844,7,42244.6601
476250,1285,8 of the Worst Movie Failures That Actors Directed and Starred In,8-film-flops-that-actors-directed-and-starred-in,9/14/15 8:45,13856,8,42261.36458
476312,1343,7 Crazy Kickstarters That Got Funded,7-crazy-kickstarters-that-got-funded,8/29/15 13:50,844,7,42245.57647
476334,1326,5 Big Video Games That Have Been Delayed,5-big-video-games-that-have-been-delayed,9/17/15 13:25,844,5,42264.55903
476476,1333,7 Little Things That Almost Everyone Steals,7-little-things-that-almost-everyone-steals,9/23/15 14:14,45376,7,42270.59306
476666,1285,8 of the Worst TV Shows Based on Hit Movies,8-terrible-tv-shows-based-on-popular-movies,8/21/15 13:20,13856,8,42237.55557
476680,1297,The 10 Greatest NFL Wide Receivers of All Time,the-10-greatest-nfl-wide-receivers-of-all-time,10/19/15 20:28,968,11,42296.85279
476755,1280,14 NFL Quarterbacks With the Best Starting Seasons of All Time,14-quarterbacks-who-looked-elite-during-their-first-starting-seasons,9/9/15 8:49,968,15,42256.3676
476871,1273,Make Perfectly Tender Steaks With These 7 Recipes,enticing-entrees-7-sizzling-steak-dinner-recipes,11/3/15 11:35,70654,7,42311.48264
476933,1326,The 11 Best Xbox One Exclusive Games Released So Far,the-5-best-xbox-one-exclusive-games-released-so-far,9/8/15 14:33,844,10,42255.60625
476985,1350,Marvel vs. DC: Which is the Better Comic Book Universe?,marvel-vs-dc-what-makes-them-different-and-which-is-better,8/18/15 13:20,13856,5,42234.55573
477100,1297,The 10 Greatest NFL Quarterbacks of All Time,the-10-greatest-nfl-quarterbacks-of-all-time,8/27/15 10:53,968,11,42243.45348
477184,1440,7 Foods That May Contain Too Much Sodium for Your Diet,8-foods-that-contain-alarmingly-high-sodium-levels,10/16/15 8:16,124485,3,42293.34451
477325,1297,The 5 Best College Fight Songs,the-best-college-fight-songs-top-5-list,8/19/15 16:50,968,5,42235.70162
477442,1270,Best Foreign Films: 5 French Movies That Are Worth Watching,5-french-films-to-keep-you-from-being-uncultured-swine,9/3/15 16:20,13856,6,42250.68056
477449,1332,How America’s Middle Class Dug Its Own Grave,how-americas-middle-class-dug-its-own-grave,10/7/15 11:18,448,4,42284.47093
477460,1332,The 13 Fastest Modern Muscle Machines,the-13-fastest-modern-muscle-machines,9/25/15 8:19,23977,14,42272.34692
477640,1332,7 States On the Verge of Marijuana Legalization,5-states-and-one-city-ready-to-legalize-marijuana,10/15/15 13:40,448,8,42292.56944
477658,1176,5 Funny Movies Every Sci-Fi Fan Should See,5-outer-space-comedies-to-watch-if-you-liked-guardians-of-the-galaxy,11/20/15 14:45,13856,5,42328.61458
477706,1280,7 Best American Sports Teams of All Time,the-7-best-american-teams-of-all-time-in-any-major-sport,9/7/15 9:46,968,8,42254.40711
477819,1285,7 of the Most Expensive TV Shows Ever Made,7-of-the-most-expensive-shows-ever-produced,9/17/15 13:20,13856,5,42264.55556
477845,1333,4 Things You Never Want to See on Your Credit Report,4-things-you-never-want-to-see-on-your-credit-report,8/27/15 9:40,45376,4,42243.40284
477999,1190,10 Most Expensive American Cars Ever Sold,10-most-expensive-american-cars-ever-sold,9/23/15 8:50,23977,10,42270.36806
478133,1304,How Much of Your Money Should You Be Spending on Rent?,how-much-of-your-money-should-you-be-spending-on-rent,8/18/15 9:40,45376,5,42234.40282
478449,1297,NBA: The 5 Greatest Players of All Time By Position,5-all-time-great-nba-basketball-players-by-position,10/9/15 15:36,968,6,42286.65
478816,1304,5 Ways to Be an Excellent Boss,5-ways-to-be-an-excellent-boss,10/21/15 19:23,45376,5,42298.8078
478850,1280,Top 5 Most Loyal Fan Bases in the NFL,forget-seattle-and-the-12th-man-here-are-the-nfls-5-best-fanbases,8/26/15 16:35,968,6,42242.69098
478860,1356,6 Easy Dinner Recipes to Cook in a Cast-Iron Skillet,6-dinner-recipes-to-cook-in-your-cast-iron-skillet,11/2/15 11:42,70654,6,42310.4875
478929,1357,9 Celebrities Who Have Appeared in Comic Books,9-celebrities-who-made-comic-book-cameos,9/24/15 11:00,13856,9,42271.45833
478946,1176,7 of the Weirdest Movie Pets,7-weirdest-pets-portrayed-in-movies,8/18/15 14:50,13856,8,42234.61815
479648,1297,10 Greatest NBA Centers of All Time,10-great-nba-centers-in-history,11/12/15 22:30,968,12,42320.9375
479738,79,10 Worst College Majors for Today’s Job Market,10-worst-college-majors-for-todays-job-market,12/1/15 14:35,124490,11,42339.60764
479813,1332,The 15 Fastest Fords of All Time,the-15-fastest-fords-of-all-time,10/8/15 8:47,23977,16,42285.36624
479857,1304,5 Reasons You’re Not Getting Your Point Across at Work,5-reasons-youre-not-getting-your-point-across-at-work,10/23/15 16:49,45376,5,42300.70074
480013,1343,6 Video Games With Romance Options You Can Choose,6-video-games-that-let-you-choose-your-romance,9/15/15 16:45,844,6,42262.69792
480071,1348,10 Must-Have Apps for Travelers,10-must-have-apps-for-travelers,8/30/15 19:00,844,11,42246.79168
480296,1176,8 Science Fiction Movies That Accurately Predicted the Future,8-science-fiction-movies-that-accurately-predicted-future-technologies,8/19/15 14:10,13856,9,42235.59034
480366,1176,7 Movies About American Workers to Celebrate the Labor Day Spirit,7-movies-about-american-workers-to-keep-the-labor-day-spirit,9/4/15 8:45,13856,7,42251.36458
480591,1356,6 Dinners Cooked in a Toaster Oven to Try Tonight,toaster-oven-cooking-6-recipes-to-try-for-dinner,12/2/15 9:54,70654,6,42340.4125
480959,1356,6 Easy Chicken Recipes Using 5 Ingredients or Fewer,6-chicken-recipes-with-5-ingredients-or-fewer,11/24/15 10:45,70654,6,42332.44792
481121,1343,5 Examples of How Crowdfunding Can Go Wrong,5-kickstarter-and-indiegogo-crowdfunding-pitfalls,9/15/15 14:50,844,5,42262.61806
481316,1177,10 Cars That Seriously Suffered From Underproduction,10-cars-that-seriously-suffered-from-underproduction,2/6/16 11:30,23977,11,42406.47917
481357,1176,7 of the Greatest Liam Neeson Action Movies of All Time,7-of-liam-neesons-best-butt-kicking-movie-roles,10/19/15 11:10,13856,7,42296.46528
481607,1215,6 Musicians Who Seemed to Drop Off the Face of the Earth,6-award-winning-musicians-who-lost-the-spotlight,1/6/16 10:20,13856,6,42375.43056
481675,1297,NBA: The 10 Best Power Forwards to Ever Play the Game,the-10-greatest-nba-power-forwards-of-all-time,9/29/15 2:00,968,11,42276.08333
481732,1280,6 Athletes Who Were 'Fired' By Nike,6-athletes-so-scandalous-even-nike-stopped-paying-them,9/10/15 13:07,968,6,42257.54653
481739,1205,6 Healthy Breakfast Sandwich Recipes,skip-the-drive-thru-serve-up-these-6-homemade-breakfast-sandwich-recipes,11/17/15 10:46,70654,6,42325.44861
481809,1370,Top 10 Coolest Helmet Designs in College Football,10-of-the-best-helmet-designs-in-college-football,8/18/15 18:05,968,11,42234.75362
482184,1332,The 10 Most Competitive Countries in the World,the-10-most-competitive-countries-in-the-world,10/9/15 16:00,448,11,42286.66701
482238,1357,The Wolverine: 10 Hugh Jackman Roles That Made Him a Star,10-hugh-jackman-roles-that-made-him-a-movie-star,10/22/15 14:45,13856,9,42299.61458
482246,1285,7 Energy-Sustaining Protein Bar Recipes,7-energy-sustaining-antioxidant-rich-protein-bar-recipes,11/17/15 9:54,70654,7,42325.4125
482268,1297,NBA: 10 of the Greatest Small Forwards of All Time,10-of-the-greatest-nba-small-forwards-of-all-time,11/17/15 12:54,968,11,42325.5375
482361,1285,7 Meaty Stir-Fry Recipes to Make for Dinner,7-meaty-stir-fry-recipes-to-enjoy-for-dinner,2/16/16 11:05,70654,7,42416.46181
482494,1285,7 Hollywood Movies That Almost Didn't Make It to Theaters,7-hollywood-hits-that-almost-never-made-it-to-theaters,8/18/15 15:50,13856,7,42234.65984
482800,1285,6 American Movies That Saw More Success Overseas,6-u-s-films-that-had-more-success-overseas,9/9/15 12:10,13856,6,42256.50694
482824,1285,6 Easy 5-Ingredient Crockpot Recipes to Cook Tonight,6-easy-5-ingredient-slow-cooker-dinner-recipes,11/25/15 10:50,70654,6,42333.45139
483122,1205,5 Cheap and Easy Black Bean Recipes,5-cheap-and-easy-black-bean-recipes,11/4/15 9:42,70654,5,42312.40417
483133,1332,8 Restaurants Struggling With High Food Prices,6-restaurants-struggling-with-high-food-prices,12/28/15 17:50,448,9,42366.74306
483149,1332,12 Inexpensive Project Cars for Gearheads,12-inexpensive-project-cars-for-gearheads,12/31/15 10:11,23977,13,42369.42436
483161,1280,NFL: The 8 Strongest Starts to a Season Ever,the-8-best-seasonal-starts-in-nfl-history,8/19/15 14:01,968,9,42235.58405
483207,1297,10 of the Greatest NBA Shooting Guards of All Time,10-of-the-greatest-nba-shooting-guards-of-all-time,11/28/15 2:00,968,10,42336.08333
483509,1333,4 of the Worst Lessons You Learn in College,4-of-the-worst-lessons-you-learn-in-college,9/25/15 19:12,45376,5,42272.8
483541,79,10 Worst States in America for Fair Tax Systems,10-states-with-the-least-fair-tax-systems,1/14/16 15:39,124496,4,42383.65208
483651,1370,The 7 Worst Blowouts in Modern NFL History,the-7-worst-blowouts-in-modern-nfl-history,9/10/15 13:00,968,3,42257.54167
483683,1285,Top 6 High-Fat Healthy Foods You Should Be Eating,6-high-fat-foods-you-should-be-eating,11/21/15 16:21,70654,6,42329.68125
483815,1326,Top 11 Upcoming Xbox One Exclusive Games,5-upcoming-exclusive-games-for-xbox-one,8/21/15 11:50,844,11,42237.49307
483960,1332,10 Fastest Pickup Trucks to Grace the World's Roads,the-planets-10-fastest-pickup-trucks,10/27/15 10:13,23977,10,42304.42569
484105,1370,20 Best Game-Winning Plays in NFL History,20-of-the-most-unbelievable-finishes-in-nfl-history,8/30/15 21:01,968,7,42246.87569
484123,1304,5 Behaviors That Predict Poor Money Management Later,5-behaviors-that-predict-poor-money-management-later,9/17/15 12:45,45376,5,42264.53125
484299,1370,NFL: The 10 Dumbest Injuries Ever,10-of-the-dumbest-nfl-player-injuries-ever,9/21/15 17:45,968,5,42268.73958
484718,1304,5 Signs Your Boss Is Taking Advantage of You,5-signs-your-boss-is-taking-advantage-of-you,2/10/16 11:36,45376,5,42410.48338
484737,1297,NBA Big Men: 10 of the Greatest Players of All Time,10-of-the-greatest-nba-big-men-of-all-time,9/3/15 18:21,968,10,42250.76458
484858,1356,6 Healthy Pita Recipes to Make for Lunch or Dinner,6-creative-recipes-for-stuffing-a-pita-pocket,2/15/16 13:30,70654,6,42415.5625
484885,1332,7 Vehicles Bordering Between Muscle and Sports Cars,7-vehicles-straddling-the-line-between-muscle-and-sports-cars,9/11/15 13:02,23977,8,42258.54332
484971,1326,Top 5 Wii U Exclusive Games Heading Our Way in 2016,5-upcoming-exclusive-games-for-wii-u,10/31/15 23:30,844,5,42308.97917
485017,1370,From LeBron to Darko: Re-Ranking the 2003 NBA Draft’s Top 10,from-lebron-to-darko-re-ranking-the-2003-nba-drafts-top-10,11/12/15 15:32,968,11,42320.64722
485020,1326,Top 13 Upcoming Exclusive Games for PlayStation 4,5-upcoming-exclusive-games-for-playstation-4,9/21/15 16:45,844,13,42268.69792
485125,1297,10 Greatest NFL Tight Ends of All­ Time,10-greatest-nfl-tight-ends-of-all%c2%ad-time,10/27/15 14:22,968,11,42304.59875
485239,1333,5 Secrets People Should Keep From Their Coworkers,5-secrets-people-should-keep-from-their-coworkers,9/29/15 11:39,45376,5,42276.48543
485281,1297,Top 10 NFL Defensive Players of All Time,10-of-the-greatest-nfl-defensive-players-of-all-time,8/31/15 9:30,968,10,42247.39584
485301,1176,6 of the Best Pranks Pulled on iPhone Users,5-of-the-best-hoaxes-pulled-on-apple-users,8/29/15 19:00,844,6,42245.79168
485452,1286,4 of the Best Movie Portrayals of Real-Life People,4-actors-who-nailed-real-life-roles,9/14/15 14:45,13856,3,42261.61458
485455,1326,The 13 Best Nintendo 3DS Exclusive Games Released So Far,the-9-best-nintendo-3ds-exclusive-games-released-so-far,11/1/15 20:00,844,13,42309.83333
485480,1326,9 Exclusive Games Coming to Nintendo 3DS in 2016,5-upcoming-exclusive-games-for-nintendo-3ds,11/1/15 23:30,844,9,42309.97917
485565,1176,12 of the Most Evil Movie Computers,12-of-cinemas-most-villainous-computers,10/26/15 10:45,13856,13,42303.44792
485597,1285,6 Protein-Packed Recipes to Have for a Post-Workout Meal,6-protein-packed-recipes-perfect-for-a-post-workout-meal,10/27/15 10:55,124496,6,42304.45486
485631,1370,NFL: 8 Quarterbacks Who Threw Way Too Many Interceptions,the-8-most-intercepted-nfl-quarterbacks-of-all-time,9/10/15 12:43,968,3,42257.52986
485820,1304,5 Reasons People Don't Succeed at Work,5-reasons-you-wont-succeed-at-work,10/2/15 12:22,45376,5,42279.51529
485856,1356,7 Easy One-Skillet Recipes to Make for Dinner,7-simple-one-skillet-dinner-recipes-delicious-without-the-dishes,1/20/16 21:00,70654,7,42389.875
486045,1326,3 PS Vita Exclusive Games Coming Soon,5-ps-vita-exclusive-games-coming-soon,10/31/15 20:00,844,3,42308.83333
486057,1333,7 Things People Are Embarrassed to Buy,7-things-people-are-embarrassed-to-buy,10/7/15 11:31,45376,8,42284.47987
486175,1268,Here’s How $3 Billion Is Stolen From American Workers Each Year,heres-how-3-billion-is-stolen-from-american-workers-each-year,9/11/15 19:06,448,3,42258.79584
486179,1280,7 Worst NFL Head Coaches Ever,7-worst-nfl-head-coaches-ever,2/10/16 17:05,968,5,42410.71181
486276,1205,6 Breakfast Recipes For Healthy Meals You Can Take to Work,6-healthy-breakfast-recipes-you-can-eat-at-your-desk,11/10/15 9:54,70654,6,42318.4125
486394,1356,7 Recipes for Famous Restaurant Sandwiches Across America,7-irresistible-american-sandwich-recipes-to-serve-today,9/10/15 10:20,124496,7,42257.43056
486437,1380,3 Longest Playoff Droughts in Each Major American Sport,3-longest-playoff-droughts-in-each-major-american-sport,8/27/15 11:00,968,5,42243.45844
486660,1343,Chromebook Review: Should You Buy One?,can-a-chromebook-replace-your-computer,8/28/15 13:50,844,4,42244.5766
